1491,1640,1500
1499,1647,1500
1508,1654,1500
1517,1662,1500
1526,1669,1500
1534,1673,1500
1543,1678,1500
1551,1682,1500
1559,1687,1500
1568,1692,1500
1576,1697,1500
1584,1702,1500
1593,1707,1500
1601,1712,1500
1609,1717,1500
1618,1718,1500
1627,1719,1500
1635,1720,1500
1644,1721,1500
1652,1723,1500
1661,1723,1500
1669,1724,1500
1678,1725,1500
1686,1726,1500
1695,1727,1500
1703,1725,1500
1710,1723,1500
1718,1721,1500
1726,1719,1500
1734,1718,1500
1737,1712,1500
1740,1707,1500
1743,1702,1500
1745,1697,1500
1748,1692,1500
1747,1685,1500
1745,1678,1500
1744,1670,1500
1742,1663,1500
1740,1656,1500
1735,1648,1500
1731,1641,1500
1726,1633,1500
1721,1626,1500
1716,1618,1500
1711,1610,1500
1706,1603,1500
1701,1595,1500
1696,1587,1500
1690,1579,1500
1679,1567,1500
1668,1555,1500
1657,1543,1500
1645,1530,1500
1634,1518,1500
1625,1509,1500
1617,1500,1500
1608,1491,1500
1600,1482,1500
1591,1473,1500
1581,1464,1500
1571,1455,1500
1561,1447,1500
1551,1438,1500
1541,1430,1500
1531,1422,1500
1521,1415,1500
1511,1408,1500
1501,1401,1500
1491,1395,1500
1482,1392,1500
1473,1390,1500
1463,1389,1500
1454,1387,1500
1445,1386,1500
1438,1389,1500
1431,1393,1500
1424,1396,1500
1417,1400,1500
1409,1404,1500
1407,1413,1500
1405,1421,1500
1402,1430,1500
1400,1439,1500
1397,1448,1500
1398,1455,1500
1399,1461,1500
1400,1468,1500
1400,1475,1500
1401,1481,1500
1404,1492,1500
1408,1502,1500
1411,1513,1500
1413,1523,1500
1416,1533,1500
1418,1541,1500
1421,1549,1500
1423,1557,1500
1425,1564,1500
1427,1572,1500
1431,1579,1500
1435,1585,1500
1439,1591,1500
1443,1598,1500
1447,1604,1500
1455,1610,1500
1462,1617,1500
1470,1623,1500
1477,1629,1500
1485,1636,1500
1498,1643,1500
1510,1651,1500
1523,1659,1500
1536,1667,1500
1549,1675,1500
1560,1682,1500
1571,1689,1500
1582,1696,1500
1593,1703,1500
1604,1710,1000
1655,1726,1000
1705,1746,1000
1757,1769,1000
1809,1796,1000
