1585,1788,1600
1604,1772,1600
1623,1758,1600
1641,1746,1600
1658,1734,1000
1616,1719,1000
1574,1707,1000
1532,1697,1000
1489,1691,1000
1446,1687,1600
1465,1668,1600
1484,1650,1600
1501,1633,1600
1518,1618,1600
1533,1603,1000
1495,1593,1000
1456,1586,1000
1417,1581,1000
1376,1579,1000
1335,1580,1600
1352,1559,1600
1368,1539,1600
1383,1520,1600
1397,1502,1600
1409,1484,1000
1419,1470,1000
1428,1457,1000
1436,1444,1000
1444,1431,1000
1451,1418,1600
1457,1408,1600
1462,1397,1600
1467,1387,1600
1471,1377,1600
1475,1367,1000
1499,1406,1000
1522,1444,1000
1542,1481,1000
1560,1517,1000
1576,1553,1600
1585,1544,1600
1593,1536,1600
1601,1528,1600
1608,1521,1600
1614,1514,1000
1640,1552,1000
1663,1589,1000
1683,1625,1000
1702,1660,1000
1718,1695,1600
1728,1688,1600
1738,1682,1600
1749,1677,1600
1758,1671,1600
1768,1667,1000
1734,1681,1000
1697,1702,1000
1658,1728,1000
1615,1761,1000
1568,1802,1600
1527,1791,1600
1486,1783,1600
1443,1777,1600
1398,1774,1600
1351,1775,1600
1352,1734,1600
1350,1696,1600
1346,1659,1600
1340,1623,1600
1333,1588,1000
1422,1576,1000
1505,1578,1000
1586,1594,1000
1670,1623,1000
1758,1665,1600
1740,1636,1600
1719,1606,1600
1697,1576,1600
1674,1545,1600
1648,1513,1600
1612,1481,1600
1576,1451,1600
1541,1422,1600
1507,1394,1600
1474,1369,1000
1493,1415,1000
1506,1460,1000
1515,1504,1000
1520,1547,1000
1521,1591,1600
1509,1558,1600
1495,1525,1600
1479,1492,1600
1462,1458,1600
1444,1424,1000
1490,1488,1000
1533,1551,1000
1572,1615,1000
1605,1678,1000
1633,1741,1600
1625,1702,1600
1615,1663,1600
1603,1624,1600
1587,1586,1600
1569,1546,1000
1594,1570,1000
1619,1594,1000
1643,1619,1000
1667,1643,1000
1691,1668,1600
1671,1656,1600
1651,1645,1600
1631,1634,1600
1612,1624,1600
1592,1614,1000
1553,1586,1000
1514,1559,1000
1475,1533,1000
1436,1510,1000
1396,1489,1600
1415,1495,1600
1434,1502,1600
1453,1510,1600
1471,1518,1600
1490,1527,1000
1443,1489,1000
1396,1453,1000
1348,1419,1000
1300,1389,1000
